Feature,Importance
DeferredFederalIncomeTaxExpenseBenefit,0.002045462
InvestmentIncomeNonoperating_lag1,0.0020446032
InterestPaidNet_lag1,0.0020415587
DeferredForeignIncomeTaxExpenseBenefit,0.0020397673
CommonStockSharesOutstanding,0.0020388616
ProceedsFromRepurchaseOfEquity_lag1,0.002033343
IncreaseDecreaseInInventories_lag1,0.0020330504
AccountsPayableCurrent_lag1,0.0020281468
IncreaseDecreaseInAccruedLiabilities_change,0.0020244115
PreferredStockSharesAuthorized_lag1,0.0020185476
ShareBasedCompensation_lag1,0.0020159793
CommonStockSharesIssued_change,0.002015125
OtherAssetsCurrent_change,0.0020067876
NetCashProvidedByUsedInOperatingActivities,0.002004264
AdditionalPaidInCapital_lag1,0.0020030725
OtherAssetsNoncurrent_change,0.0019974625
DeferredRevenueCurrent_lag1,0.0019970408
DeferredTaxAssetsOther_lag1,0.0019955405
GainLossOnDispositionOfAssets1_lag1,0.00199352
OperatingLeasesFutureMinimumPaymentsDueThereafter_lag1,0.0019920564
SellingGeneralAndAdministrativeExpense,0.0019903148
PaymentsForRepurchaseOfCommonStock,0.0019888065
Dividends_change,0.0019877285
UnrecognizedTaxBenefits_change,0.001987686
OtherComprehensiveIncomeLossTax_change,0.0019876147
OtherNonoperatingIncomeExpense_change,0.0019875758
ProceedsFromRepaymentsOfDebt,0.0019874268
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_lag1,0.0019868726
ShareBasedCompensation_change,0.0019854212
IncreaseDecreaseInAccountsReceivable_change,0.0019833269
ComprehensiveIncomeNetOfTax_change,0.0019785643
OperatingLeaseLiabilityCurrent,0.001975527
ProceedsFromIssuanceOrSaleOfEquity,0.0019728246
DeferredTaxAssetsGross_change,0.0019708744
ProceedsFromSaleOfProductiveAssets_lag1,0.0019679635
LongTermDebtAndCapitalLeaseObligationsCurrent,0.00195948
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,0.0019570375
DeferredIncomeTaxLiabilities,0.0019532721
WeightedAverageNumberDilutedSharesOutstandingAdjustment_lag1,0.0019532482
DeferredTaxAssetsNet,0.0019503498
AssetsCurrent_change,0.0019495079
OtherAccruedLiabilitiesCurrent_missing,0.0019423472
ResearchAndDevelopmentExpense_lag1,0.00193729
RestructuringSettlementAndImpairmentProvisions,0.0019370486
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,0.0019353847
IncreaseDecreaseInOperatingCapital_change,0.0019353407
CashCashEquivalentsAndShortTermInvestments_change,0.0019335405
OperatingLeasesFutureMinimumPaymentsDueInFourYears_change,0.0019284429
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_change,0.0019278897
LiabilitiesNoncurrent_lag1,0.0019265062
CostOfGoodsAndServicesSold_change,0.0019244098
OperatingCostsAndExpenses,0.0019233768
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,0.0019130905
RetainedEarningsAccumulatedDeficit_change,0.0019060447
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_change,0.0019028293
RepaymentsOfLongTermDebtAndCapitalSecurities,0.0019027108
DeferredFederalStateAndLocalTaxExpenseBenefit,0.0018989573
IncreaseDecreaseInReceivables_change,0.0018904615
CashAndCashEquivalentsPeriodIncreaseDecrease,0.0018899656
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_change,0.0018890136
LongTermDebtCurrent,0.0018869304
Goodwill,0.0018853018
Dividends,0.0018823304
DeferredTaxAssetsGross,0.001881859
OtherComprehensiveIncomeLossNetOfTax_change,0.0018795652
CurrentIncomeTaxExpenseBenefit,0.0018793462
LongTermDebtAndCapitalLeaseObligations,0.0018787218
PaymentsToAcquireBusinessesNetOfCashAcquired_lag1,0.0018785892
ProceedsFromRepurchaseOfEquity_change,0.0018781123
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,0.0018746926
OtherComprehensiveIncomeLossTax_lag1,0.0018710393
LongTermDebtCurrent_lag1,0.0018582607
GrossProfit,0.0018582112
EmployeeRelatedLiabilitiesCurrent_lag1,0.0018551259
ProceedsFromRepaymentsOfDebt_change,0.0018494646
DeferredIncomeTaxesAndTaxCredits_lag1,0.0018491942
DeferredStateAndLocalIncomeTaxExpenseBenefit_lag1,0.0018467015
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,0.0018425457
CurrentForeignTaxExpenseBenefit,0.0018402839
OtherAccruedLiabilitiesCurrent_change,0.0018386064
AccruedLiabilitiesCurrent_lag1,0.0018312196
NonoperatingIncomeExpense_change,0.0018305206
OperatingCostsAndExpenses_lag1,0.0018300738
AccountsNotesAndLoansReceivableNetCurrent,0.0018268903
NetCashProvidedByUsedInInvestingActivities,0.0018266684
CommonStockSharesIssued,0.0018265013
LongTermInvestmentsAndReceivablesNet_change,0.0018253771
TreasuryStockValue,0.0018247997
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_change,0.0018240196
PropertyPlantAndEquipmentGross_change,0.0018191262
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_change,0.0018183747
AccumulatedOtherComprehensiveIncomeLossNetOfTax,0.0018140902
Goodwill_change,0.0018103601
IncreaseDecreaseInInventories,0.001806567
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.001805533
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_change,0.0018022675
AssetsNoncurrent_change,0.0017926343
Depreciation_lag1,0.001791926
IncreaseDecreaseInAccruedLiabilities_lag1,0.0017814302
LiabilitiesNoncurrent,0.0017807749
DeferredIncomeTaxLiabilities_lag1,0.0017786002
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_change,0.0017781756
PrepaidExpenseAndOtherAssetsCurrent,0.0017776376
PrepaidExpenseAndOtherAssetsCurrent_lag1,0.0017753168
IntangibleAssetsNetIncludingGoodwill,0.0017738147
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_lag1,0.0017661965
DeferredStateAndLocalIncomeTaxExpenseBenefit,0.0017624309
PaymentsToAcquirePropertyPlantAndEquipment,0.0017614824
DeferredTaxAssetsLiabilitiesNet,0.0017601319
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,0.0017507969
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect_change,0.001750371
OtherAccruedLiabilitiesCurrent,0.0017493633
FiniteLivedIntangibleAssetsAccumulatedAmortization_lag1,0.0017492156
OperatingExpenses_lag1,0.0017483775
RepaymentsOfLongTermDebt_lag1,0.001747586
CommonStockSharesOutstanding_lag1,0.0017361274
IncreaseDecreaseInReceivables,0.001734889
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,0.001734692
IncomeTaxExpenseBenefit_lag1,0.0017305814
ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet_change,0.001728718
PaymentsToAcquirePropertyPlantAndEquipment_lag1,0.0017222647
ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet_lag1,0.0017216033
GainLossOnDispositionOfAssets1,0.001718169
PaymentsOfOrdinaryDividends,0.0017166339
WeightedAverageNumberDilutedSharesOutstandingAdjustment,0.001714292
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions_lag1,0.0017121541
CurrentIncomeTaxExpenseBenefit_change,0.0017098762
PaymentsForProceedsFromOtherInvestingActivities_change,0.0017005976
DeferredIncomeTaxExpenseBenefit,0.0016982892
PaymentsForProceedsFromProductiveAssets,0.0016980021
IncomeTaxReconciliationStateAndLocalIncomeTaxes,0.0016968694
DeferredFederalStateAndLocalTaxExpenseBenefit_change,0.0016886392
