param_alpha,param_booster,param_colsample_bytree,param_gamma,param_lambda,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_objective,param_subsample,mean_test_score,std_test_score,rank_test_score
24.2562840128966,gbtree,0.5135921570502981,2.016327573366114,69.16870922384949,0.01969930588082184,4,34,652,binary:logistic,0.5341389859975072,0.6900123105422457,0.024582977914556686,14
26.342715278475545,gbtree,0.5500033862726793,3.754442364744264,47.53852105621951,0.03748994475200711,4,31,741,binary:logistic,0.896884623716487,0.6898964412137211,0.03300206818727845,15
30.768682564439143,gbtree,0.6460938511020726,1.6105390523536514,50.393941530015724,0.020192682713163258,3,61,1021,binary:logistic,0.7812075835580712,0.6890713550645696,0.03435659561165725,16
20.429412344269213,gbtree,0.7152525293447094,5.450269250521316,51.30378068564358,0.028324834356368154,4,55,653,binary:logistic,0.7788062963981073,0.6888904418343068,0.029052717045646232,17
28.275925332955783,gbtree,0.5115677565151919,2.225356240133415,73.54581051156137,0.035631745319964506,3,55,965,binary:logistic,0.7370786895517574,0.6880446664828241,0.03512646130483571,18
25.774558042891556,gbtree,0.6138141627093614,4.14803089169032,73.69008621098459,0.04492457341593469,3,64,1011,binary:logistic,0.8395655297064335,0.6871427765665429,0.03194066653289018,19
27.09074005948235,gbtree,0.8401237289523362,5.312236474710556,56.330203312141386,0.027376182765157346,3,46,662,binary:logistic,0.8906459823330612,0.6818703031022665,0.0341366938420953,20
38.88256238973095,gbtree,0.6122730227401075,1.4325925519992713,46.83488136996438,0.03159018244347088,3,48,895,binary:logistic,0.7048372233197124,0.6815573460351773,0.03136181524778207,21
19.292043029215193,gbtree,0.6859741210488518,3.2031756080505325,73.6843455674193,0.03767411001751977,3,59,669,binary:logistic,0.6083329005048297,0.6808212970269585,0.04649088936418927,22
20.28216691965334,gbtree,0.6117597731566452,5.250309835254025,87.77732161219002,0.030804704965547876,3,45,618,binary:logistic,0.6172843086792258,0.6796997145656856,0.030427017365379703,23
27.36350297118406,gbtree,0.8327500072434706,4.159969709057025,71.93963178886665,0.012020838819909643,3,52,880,binary:logistic,0.6836995567863469,0.6792889743870077,0.029056879159237593,24
33.437037740692915,gbtree,0.7140786061708984,0.535331526098587,46.037809126863706,0.028614859711627513,3,57,739,binary:logistic,0.5362425738131283,0.6782698244396389,0.04183832820664634,25
36.04323802912183,gbtree,0.5825947219121345,1.7803416138066197,46.81951152922941,0.03697983003586043,4,42,790,binary:logistic,0.6257423924305306,0.6781210964446753,0.03562062456930022,26
32.64438953183658,gbtree,0.8290805844987351,3.377370889379395,62.46764667929349,0.03394796982990589,3,41,966,binary:logistic,0.7605939087431153,0.6778839283176076,0.037498637178075174,27
32.47162238768897,gbtree,0.6534659430563304,3.860130676475997,59.76687003636294,0.011976872752748488,4,51,863,binary:logistic,0.8441618473246701,0.6748050056026672,0.03879859096618853,28
23.167108996918635,gbtree,0.5958863945623968,1.5729455985418705,61.976658745258916,0.006753340953960513,4,64,639,binary:logistic,0.6275902521175045,0.6746287460170087,0.03627455220789535,29
32.7467711890136,gbtree,0.8426125003962531,2.9337107647972758,85.77444544733493,0.02454774644796929,3,59,833,binary:logistic,0.7675696238652399,0.6710826042522839,0.043048583086542115,30
41.55504389212132,gbtree,0.6971508762459387,2.4270825126995805,45.71848134990964,0.015390222152996704,4,36,977,binary:logistic,0.6980707640445081,0.6710552305594192,0.03328632565304256,31
35.36962332599261,gbtree,0.8081637436553402,3.6217702406689662,58.303515862697125,0.009747241692362178,4,57,889,binary:logistic,0.8570235993959912,0.67050652367623,0.04170926392398711,32
26.65760802723502,gbtree,0.662635834528864,3.748868413213817,47.16265158886652,0.047711557921612364,4,63,729,binary:logistic,0.6498450458505884,0.6703394970025988,0.049649152174833254,33
28.448650792889467,gbtree,0.8386531930320866,3.239859416240437,64.05619240386534,0.030583412768748125,3,64,1097,binary:logistic,0.6488072343171133,0.6702739363365625,0.04977446138095533,34
34.5875442277014,gbtree,0.5017715543461765,1.3040402570874932,69.69302052149638,0.0361352838961712,4,62,947,binary:logistic,0.6301598792637071,0.6698921001330005,0.046536205195899884,35
41.84821442506468,gbtree,0.820202536577157,2.350793501277222,45.69554774379903,0.04677433531644764,3,60,648,binary:logistic,0.8921326334864184,0.6696219365464788,0.041070600434379816,36
39.60418912679758,gbtree,0.5805648438845443,2.9959668994237614,70.74018896441324,0.0395849306437839,4,46,721,binary:logistic,0.8761834337411658,0.6693942447047503,0.040866449287556735,37
26.133258269081608,gbtree,0.6360370513913187,1.8567451588694794,82.29318791183681,0.021053899701211517,4,58,564,binary:logistic,0.566106775625201,0.6685263618697963,0.04878276544119501,38
37.496888646440595,gbtree,0.7247110761540008,0.9206998249752442,52.273292134257616,0.04543493848371856,4,64,661,binary:logistic,0.5405886171464128,0.6336642311790367,0.09462724297721128,39
31.858851312785017,gbtree,0.7141022611820232,2.5980003121389497,56.14789452755208,0.021018770539306772,3,51,834,binary:logistic,0.5464290562027665,0.6301819916967689,0.09205385201592714,40
35.56210209967773,gbtree,0.6258219029269143,1.9679592213224668,81.42125199653312,0.04145510276056313,3,53,1074,binary:logistic,0.5326376721600962,0.6296095726611634,0.09169036730593268,41
26.2166136342479,gbtree,0.7353814596269634,4.2618726471884,80.62105696766318,0.040532816425754924,3,43,772,binary:logistic,0.52234846187094,0.6291245761284513,0.09134425691682907,42
37.281758667148644,gbtree,0.5259156281069316,2.292328642721363,50.21410767863084,0.043839654164401706,4,41,582,binary:logistic,0.5254233401144095,0.6279317106087817,0.09049839557566841,43
36.662285127950604,gbtree,0.7273715146665252,4.74611705247089,74.59258015351546,0.03057388715009622,4,51,924,binary:logistic,0.6001847274422336,0.6198529963998106,0.08477948954508917,44
31.48355604789127,gbtree,0.7826040543074219,4.980456499617466,59.310156373733875,0.009952336603745454,3,56,808,binary:logistic,0.5027808522124763,0.6173585915783295,0.0830259304422707,45
37.41032401854992,gbtree,0.6192812390885563,5.153786628017824,83.62857383293553,0.024304731231875827,3,52,766,binary:logistic,0.5952944609615918,0.616714529373258,0.08265060040210687,46
33.64649789285591,gbtree,0.6760976905030307,4.782449205941611,74.64121342285253,0.012332049218664336,4,45,807,binary:logistic,0.5106045242166487,0.6162603714053744,0.08232751976225415,47
37.37832058402786,gbtree,0.8288246295474662,4.974136752138244,71.90549904649883,0.046484340576040256,4,43,801,binary:logistic,0.5180909155642153,0.615046074710807,0.08138878620432942,48
33.45965023332718,gbtree,0.6338616969435069,5.416154429033941,66.00433019615909,0.04369731830313442,3,50,716,binary:logistic,0.5053059844639466,0.6137465323357691,0.08043472635168106,49
39.12188277423637,gbtree,0.5081451775075391,4.572342412944679,57.683464864803,0.010317417242974532,3,40,962,binary:logistic,0.5156745306702585,0.6133973540523016,0.08045793167311005,50
